graph_name;graph_size;graph_root;elapsed_time;implementation_type
graphs/graph_s456_p40.grf;456;240;0.002208;ST
graphs/graph_s4570_p40.grf;4570;551;0.350743;ST
graphs/graph_s4572_p40.grf;4572;534;0.347344;ST
graphs/graph_s4574_p40.grf;4574;2326;0.340840;ST
graphs/graph_s4576_p40.grf;4576;801;0.346725;ST
graphs/graph_s4578_p40.grf;4578;4358;0.347921;ST
graphs/graph_s4580_p40.grf;4580;2906;0.347298;ST
graphs/graph_s4582_p40.grf;4582;4294;0.346598;ST
graphs/graph_s4584_p40.grf;4584;1242;0.349382;ST
graphs/graph_s4586_p40.grf;4586;4061;0.353064;ST
graphs/graph_s4588_p40.grf;4588;2156;0.351053;ST
graphs/graph_s458_p40.grf;458;234;0.002243;ST
graphs/graph_s4590_p40.grf;4590;4363;0.361485;ST
graphs/graph_s4592_p40.grf;4592;4455;0.363649;ST
graphs/graph_s4594_p40.grf;4594;4582;0.360753;ST
graphs/graph_s4596_p40.grf;4596;914;0.349297;ST
graphs/graph_s4598_p40.grf;4598;2626;0.353060;ST
graphs/graph_s4600_p40.grf;4600;1721;0.348145;ST
graphs/graph_s4602_p40.grf;4602;574;0.350465;ST
graphs/graph_s4604_p40.grf;4604;3468;0.352442;ST
graphs/graph_s4606_p40.grf;4606;1894;0.362505;ST
graphs/graph_s4608_p40.grf;4608;710;0.367176;ST
graphs/graph_s460_p40.grf;460;70;0.002254;ST
graphs/graph_s4610_p40.grf;4610;3694;0.370243;ST
graphs/graph_s4612_p40.grf;4612;1485;0.356158;ST
graphs/graph_s4614_p40.grf;4614;2844;0.354949;ST
graphs/graph_s4616_p40.grf;4616;2262;0.371758;ST
graphs/graph_s4618_p40.grf;4618;1855;0.362701;ST
graphs/graph_s4620_p40.grf;4620;2424;0.347982;ST
graphs/graph_s4622_p40.grf;4622;3986;0.350445;ST
graphs/graph_s4624_p40.grf;4624;2710;0.367274;ST
graphs/graph_s4626_p40.grf;4626;3429;0.353658;ST
graphs/graph_s4628_p40.grf;4628;3759;0.358832;ST
graphs/graph_s462_p40.grf;462;394;0.011934;ST
graphs/graph_s4630_p40.grf;4630;3449;0.359165;ST
graphs/graph_s4632_p40.grf;4632;2105;0.359351;ST
graphs/graph_s4634_p40.grf;4634;177;0.357502;ST
graphs/graph_s4636_p40.grf;4636;3928;0.356986;ST
graphs/graph_s4638_p40.grf;4638;1607;0.366550;ST
graphs/graph_s4640_p40.grf;4640;1456;0.357659;ST
graphs/graph_s4642_p40.grf;4642;3835;0.361943;ST
graphs/graph_s4644_p40.grf;4644;3179;0.360918;ST
graphs/graph_s4646_p40.grf;4646;1389;0.361451;ST
graphs/graph_s4648_p40.grf;4648;4151;0.351665;ST
graphs/graph_s464_p40.grf;464;26;0.002436;ST
graphs/graph_s4650_p40.grf;4650;2492;0.360414;ST
graphs/graph_s4652_p40.grf;4652;2181;0.360632;ST
graphs/graph_s4654_p40.grf;4654;3336;0.363143;ST
graphs/graph_s4656_p40.grf;4656;1364;0.391467;ST
graphs/graph_s4658_p40.grf;4658;1484;0.369921;ST
graphs/graph_s4660_p40.grf;4660;88;0.385265;ST
graphs/graph_s4662_p40.grf;4662;2719;0.373640;ST
graphs/graph_s4664_p40.grf;4664;1574;0.378916;ST
graphs/graph_s4666_p40.grf;4666;1512;0.382229;ST
graphs/graph_s4668_p40.grf;4668;1478;0.382540;ST
graphs/graph_s466_p40.grf;466;49;0.006053;ST
graphs/graph_s4670_p40.grf;4670;50;0.385088;ST
graphs/graph_s4672_p40.grf;4672;4513;0.375246;ST
graphs/graph_s4674_p40.grf;4674;34;0.368932;ST
graphs/graph_s4676_p40.grf;4676;4012;0.371327;ST
graphs/graph_s4678_p40.grf;4678;3372;0.375314;ST
graphs/graph_s4680_p40.grf;4680;960;0.377219;ST
graphs/graph_s4682_p40.grf;4682;754;0.369839;ST
graphs/graph_s4684_p40.grf;4684;2482;0.382122;ST
graphs/graph_s4686_p40.grf;4686;3979;0.367556;ST
graphs/graph_s4688_p40.grf;4688;2646;0.388889;ST
graphs/graph_s468_p40.grf;468;111;0.003677;ST
graphs/graph_s4690_p40.grf;4690;1640;0.379848;ST
graphs/graph_s4692_p40.grf;4692;3729;0.380605;ST
graphs/graph_s4694_p40.grf;4694;878;0.388869;ST
graphs/graph_s4696_p40.grf;4696;3186;0.373296;ST
graphs/graph_s4698_p40.grf;4698;3604;0.380352;ST
graphs/graph_s46_p40.grf;46;1;0.000037;ST
graphs/graph_s4700_p40.grf;4700;2188;0.379034;ST
graphs/graph_s4702_p40.grf;4702;1810;0.378447;ST
graphs/graph_s4704_p40.grf;4704;3967;0.368816;ST
graphs/graph_s4706_p40.grf;4706;2427;0.399826;ST
graphs/graph_s4708_p40.grf;4708;4076;0.373223;ST
graphs/graph_s470_p40.grf;470;357;0.002449;ST
graphs/graph_s4710_p40.grf;4710;2679;0.394327;ST
graphs/graph_s4712_p40.grf;4712;3980;0.367867;ST
graphs/graph_s4714_p40.grf;4714;2178;0.373019;ST
graphs/graph_s4716_p40.grf;4716;2268;0.379624;ST
graphs/graph_s4718_p40.grf;4718;1460;0.369864;ST
graphs/graph_s4720_p40.grf;4720;1250;0.397163;ST
graphs/graph_s4722_p40.grf;4722;2479;0.397116;ST
graphs/graph_s4724_p40.grf;4724;945;0.381838;ST
graphs/graph_s4726_p40.grf;4726;4338;0.381150;ST
graphs/graph_s4728_p40.grf;4728;4103;0.375675;ST
graphs/graph_s472_p40.grf;472;345;0.002378;ST
graphs/graph_s4730_p40.grf;4730;3147;0.371953;ST
graphs/graph_s4732_p40.grf;4732;1476;0.376048;ST
graphs/graph_s4734_p40.grf;4734;2419;0.385006;ST
graphs/graph_s4736_p40.grf;4736;2396;0.394764;ST
graphs/graph_s4738_p40.grf;4738;1613;0.385222;ST
graphs/graph_s4740_p40.grf;4740;3341;0.398181;ST
graphs/graph_s4742_p40.grf;4742;83;0.402800;ST
graphs/graph_s4744_p40.grf;4744;4598;0.395269;ST
graphs/graph_s4746_p40.grf;4746;1826;0.390209;ST
graphs/graph_s4748_p40.grf;4748;80;0.377172;ST
graphs/graph_s474_p40.grf;474;249;0.002426;ST
graphs/graph_s4750_p40.grf;4750;250;0.389543;ST
graphs/graph_s4752_p40.grf;4752;1613;0.396376;ST
graphs/graph_s4754_p40.grf;4754;1097;0.397240;ST
graphs/graph_s4756_p40.grf;4756;4213;0.403358;ST
graphs/graph_s4758_p40.grf;4758;339;0.372433;ST
graphs/graph_s4760_p40.grf;4760;1653;0.374969;ST
graphs/graph_s4762_p40.grf;4762;2908;0.379165;ST
graphs/graph_s4764_p40.grf;4764;1233;0.380174;ST
graphs/graph_s4766_p40.grf;4766;1987;0.379936;ST
graphs/graph_s4768_p40.grf;4768;301;0.378603;ST
graphs/graph_s476_p40.grf;476;102;0.002507;ST
graphs/graph_s4770_p40.grf;4770;729;0.391029;ST
graphs/graph_s4772_p40.grf;4772;2189;0.378235;ST
graphs/graph_s4774_p40.grf;4774;120;0.375018;ST
graphs/graph_s4776_p40.grf;4776;1987;0.378815;ST
graphs/graph_s4778_p40.grf;4778;4474;0.419478;ST
graphs/graph_s4780_p40.grf;4780;3424;0.404723;ST
graphs/graph_s4782_p40.grf;4782;3365;0.424019;ST
graphs/graph_s4784_p40.grf;4784;4063;0.410333;ST
graphs/graph_s4786_p40.grf;4786;2430;0.397102;ST
graphs/graph_s4788_p40.grf;4788;1468;0.409191;ST
graphs/graph_s478_p40.grf;478;329;0.002504;ST
graphs/graph_s4790_p40.grf;4790;726;0.413423;ST
graphs/graph_s4792_p40.grf;4792;4338;0.401832;ST
graphs/graph_s4794_p40.grf;4794;3120;0.405071;ST
graphs/graph_s4796_p40.grf;4796;787;0.388620;ST
graphs/graph_s4798_p40.grf;4798;1987;0.423955;ST
graphs/graph_s4800_p40.grf;4800;862;0.406651;ST
graphs/graph_s4802_p40.grf;4802;3556;0.395894;ST
graphs/graph_s4804_p40.grf;4804;594;0.396997;ST
graphs/graph_s4806_p40.grf;4806;1217;0.389369;ST
graphs/graph_s4808_p40.grf;4808;2928;0.384777;ST
graphs/graph_s480_p40.grf;480;465;0.002538;ST
graphs/graph_s4810_p40.grf;4810;1624;0.387946;ST
graphs/graph_s4812_p40.grf;4812;4641;0.387218;ST
graphs/graph_s4814_p40.grf;4814;2868;0.395739;ST
graphs/graph_s4816_p40.grf;4816;962;0.395775;ST
graphs/graph_s4818_p40.grf;4818;862;0.386950;ST
graphs/graph_s4820_p40.grf;4820;2270;0.397584;ST
graphs/graph_s4822_p40.grf;4822;2232;0.398346;ST
graphs/graph_s4824_p40.grf;4824;2027;0.399235;ST
graphs/graph_s4826_p40.grf;4826;1346;0.411989;ST
graphs/graph_s4828_p40.grf;4828;2451;0.404595;ST
graphs/graph_s482_p40.grf;482;391;0.002549;ST
graphs/graph_s4830_p40.grf;4830;4219;0.410082;ST
graphs/graph_s4832_p40.grf;4832;1221;0.401385;ST
graphs/graph_s4834_p40.grf;4834;712;0.396672;ST
graphs/graph_s4836_p40.grf;4836;3912;0.404504;ST
graphs/graph_s4838_p40.grf;4838;2098;0.402329;ST
graphs/graph_s4840_p40.grf;4840;3315;0.422950;ST
graphs/graph_s4842_p40.grf;4842;3461;0.398419;ST
graphs/graph_s4844_p40.grf;4844;3350;0.410080;ST
graphs/graph_s4846_p40.grf;4846;646;0.393857;ST
graphs/graph_s4848_p40.grf;4848;104;0.405924;ST
graphs/graph_s484_p40.grf;484;29;0.002593;ST
graphs/graph_s4850_p40.grf;4850;2438;0.418452;ST
graphs/graph_s4852_p40.grf;4852;1352;0.399836;ST
graphs/graph_s4854_p40.grf;4854;436;0.435636;ST
graphs/graph_s4856_p40.grf;4856;2639;0.415371;ST
graphs/graph_s4858_p40.grf;4858;328;0.405790;ST
graphs/graph_s4860_p40.grf;4860;3701;0.402281;ST
graphs/graph_s4862_p40.grf;4862;1633;0.400108;ST
graphs/graph_s4864_p40.grf;4864;2619;0.397013;ST
graphs/graph_s4866_p40.grf;4866;1013;0.402817;ST
graphs/graph_s4868_p40.grf;4868;2017;0.394952;ST
graphs/graph_s486_p40.grf;486;211;0.002584;ST
graphs/graph_s4870_p40.grf;4870;2680;0.409251;ST
graphs/graph_s4872_p40.grf;4872;2301;0.406845;ST
graphs/graph_s4874_p40.grf;4874;3307;0.408395;ST
graphs/graph_s4876_p40.grf;4876;988;0.422348;ST
graphs/graph_s4878_p40.grf;4878;4594;0.402955;ST
graphs/graph_s4880_p40.grf;4880;4542;0.401378;ST
graphs/graph_s4882_p40.grf;4882;1142;0.402641;ST
graphs/graph_s4884_p40.grf;4884;4850;0.402577;ST
graphs/graph_s4886_p40.grf;4886;4595;0.403272;ST
graphs/graph_s4888_p40.grf;4888;1326;0.447915;ST
graphs/graph_s488_p40.grf;488;114;0.002670;ST
graphs/graph_s4890_p40.grf;4890;302;0.446125;ST
graphs/graph_s4892_p40.grf;4892;2757;0.452254;ST
graphs/graph_s4894_p40.grf;4894;4151;0.434762;ST
graphs/graph_s4896_p40.grf;4896;4851;0.414030;ST
graphs/graph_s4898_p40.grf;4898;1105;0.393158;ST
graphs/graph_s48_p40.grf;48;3;0.000033;ST
graphs/graph_s4900_p40.grf;4900;1145;0.416510;ST
graphs/graph_s4902_p40.grf;4902;3414;0.415976;ST
graphs/graph_s4904_p40.grf;4904;2851;0.441029;ST
graphs/graph_s4906_p40.grf;4906;2575;0.420069;ST
graphs/graph_s4908_p40.grf;4908;1511;0.427749;ST
graphs/graph_s490_p40.grf;490;145;0.002591;ST
graphs/graph_s4910_p40.grf;4910;1170;0.427545;ST
graphs/graph_s4912_p40.grf;4912;494;0.430996;ST
graphs/graph_s4914_p40.grf;4914;677;0.403395;ST
graphs/graph_s4916_p40.grf;4916;522;0.422824;ST
graphs/graph_s4918_p40.grf;4918;3251;0.407952;ST
graphs/graph_s4920_p40.grf;4920;3411;0.417930;ST
graphs/graph_s4922_p40.grf;4922;4612;0.438340;ST
graphs/graph_s4924_p40.grf;4924;1396;0.411217;ST
graphs/graph_s4926_p40.grf;4926;4794;0.405057;ST
graphs/graph_s4928_p40.grf;4928;2092;0.419094;ST
graphs/graph_s492_p40.grf;492;215;0.002631;ST
graphs/graph_s4930_p40.grf;4930;1540;0.413093;ST
graphs/graph_s4932_p40.grf;4932;1722;0.408875;ST
graphs/graph_s4934_p40.grf;4934;3379;0.411764;ST
graphs/graph_s4936_p40.grf;4936;220;0.411917;ST
graphs/graph_s4938_p40.grf;4938;2379;0.415232;ST
graphs/graph_s4940_p40.grf;4940;1388;0.412123;ST
graphs/graph_s4942_p40.grf;4942;4516;0.408462;ST
graphs/graph_s4944_p40.grf;4944;4180;0.404961;ST
graphs/graph_s4946_p40.grf;4946;4481;0.410173;ST
graphs/graph_s4948_p40.grf;4948;1309;0.413345;ST
graphs/graph_s494_p40.grf;494;309;0.005456;ST
graphs/graph_s4950_p40.grf;4950;1262;0.412900;ST
graphs/graph_s4952_p40.grf;4952;3135;0.414646;ST
graphs/graph_s4954_p40.grf;4954;4015;0.410443;ST
graphs/graph_s4956_p40.grf;4956;2255;0.415640;ST
graphs/graph_s4958_p40.grf;4958;648;0.423518;ST
graphs/graph_s4960_p40.grf;4960;1721;0.420525;ST
graphs/graph_s4962_p40.grf;4962;2949;0.428160;ST
graphs/graph_s4964_p40.grf;4964;585;0.430605;ST
graphs/graph_s4966_p40.grf;4966;297;0.440721;ST
graphs/graph_s4968_p40.grf;4968;3391;0.434045;ST
graphs/graph_s496_p40.grf;496;349;0.003068;ST
graphs/graph_s4970_p40.grf;4970;2675;0.439685;ST
graphs/graph_s4972_p40.grf;4972;4541;0.437554;ST
graphs/graph_s4974_p40.grf;4974;1368;0.418777;ST
graphs/graph_s4976_p40.grf;4976;3195;0.436768;ST
graphs/graph_s4978_p40.grf;4978;98;0.452709;ST
graphs/graph_s4980_p40.grf;4980;3860;0.432267;ST
graphs/graph_s4982_p40.grf;4982;924;0.429978;ST
graphs/graph_s4984_p40.grf;4984;1105;0.426415;ST
graphs/graph_s4986_p40.grf;4986;1147;0.429475;ST
graphs/graph_s4988_p40.grf;4988;3074;0.431758;ST
graphs/graph_s498_p40.grf;498;455;0.002675;ST
graphs/graph_s4990_p40.grf;4990;594;0.426167;ST
graphs/graph_s4992_p40.grf;4992;2216;0.430322;ST
graphs/graph_s4994_p40.grf;4994;1736;0.424001;ST
graphs/graph_s4996_p40.grf;4996;4510;0.427573;ST
graphs/graph_s4998_p40.grf;4998;2856;0.421077;ST
graphs/graph_s5000_p40.grf;5000;1846;0.431458;ST
graphs/graph_s5002_p40.grf;5002;4356;0.441761;ST
graphs/graph_s5004_p40.grf;5004;992;0.451130;ST
graphs/graph_s5006_p40.grf;5006;318;0.462626;ST
graphs/graph_s5008_p40.grf;5008;1061;0.462714;ST
graphs/graph_s500_p40.grf;500;50;0.002840;ST
graphs/graph_s5010_p40.grf;5010;3056;0.430692;ST
graphs/graph_s5012_p40.grf;5012;2143;0.456766;ST
graphs/graph_s5014_p40.grf;5014;4661;0.423348;ST
graphs/graph_s5016_p40.grf;5016;2979;0.420681;ST
graphs/graph_s5018_p40.grf;5018;4325;0.436231;ST
graphs/graph_s5020_p40.grf;5020;1157;0.426080;ST
graphs/graph_s5022_p40.grf;5022;4264;0.459879;ST
graphs/graph_s5024_p40.grf;5024;4177;0.440432;ST
graphs/graph_s5026_p40.grf;5026;67;0.445986;ST
graphs/graph_s5028_p40.grf;5028;4963;0.470104;ST
graphs/graph_s502_p40.grf;502;10;0.002735;ST
graphs/graph_s5030_p40.grf;5030;3109;0.451373;ST
graphs/graph_s5032_p40.grf;5032;2259;0.452396;ST
graphs/graph_s5034_p40.grf;5034;4071;0.434630;ST
graphs/graph_s5036_p40.grf;5036;4180;0.443504;ST
graphs/graph_s5038_p40.grf;5038;2445;0.448962;ST
graphs/graph_s5040_p40.grf;5040;4688;0.458670;ST
graphs/graph_s5042_p40.grf;5042;961;0.477453;ST
graphs/graph_s5044_p40.grf;5044;4994;0.478849;ST
graphs/graph_s5046_p40.grf;5046;330;0.523778;ST
graphs/graph_s5048_p40.grf;5048;1829;0.424327;ST
graphs/graph_s504_p40.grf;504;117;0.002804;ST
graphs/graph_s5050_p40.grf;5050;3030;0.443037;ST
graphs/graph_s5052_p40.grf;5052;4490;0.463751;ST
graphs/graph_s5054_p40.grf;5054;4201;0.427189;ST
graphs/graph_s5056_p40.grf;5056;1310;0.428299;ST
graphs/graph_s5058_p40.grf;5058;3719;0.427797;ST
graphs/graph_s5060_p40.grf;5060;4866;0.453358;ST
graphs/graph_s5062_p40.grf;5062;621;0.442529;ST
graphs/graph_s5064_p40.grf;5064;3018;0.442600;ST
graphs/graph_s5066_p40.grf;5066;1092;0.442685;ST
graphs/graph_s5068_p40.grf;5068;4086;0.437071;ST
graphs/graph_s506_p40.grf;506;8;0.002784;ST
graphs/graph_s5070_p40.grf;5070;4626;0.430309;ST
graphs/graph_s5072_p40.grf;5072;4517;0.444491;ST
graphs/graph_s5074_p40.grf;5074;883;0.430770;ST
graphs/graph_s5076_p40.grf;5076;4294;0.477031;ST
graphs/graph_s5078_p40.grf;5078;2362;0.435399;ST
graphs/graph_s5080_p40.grf;5080;764;0.439266;ST
graphs/graph_s5082_p40.grf;5082;4784;0.474117;ST
graphs/graph_s5084_p40.grf;5084;1965;0.440008;ST
graphs/graph_s5086_p40.grf;5086;1713;0.430834;ST
graphs/graph_s5088_p40.grf;5088;2501;0.435524;ST
graphs/graph_s508_p40.grf;508;373;0.002987;ST
graphs/graph_s5090_p40.grf;5090;681;0.453386;ST
graphs/graph_s5092_p40.grf;5092;1810;0.459083;ST
graphs/graph_s5094_p40.grf;5094;3740;0.464569;ST
graphs/graph_s5096_p40.grf;5096;3175;0.479100;ST
graphs/graph_s5098_p40.grf;5098;3046;0.441175;ST
graphs/graph_s50_p40.grf;50;19;0.000088;ST
graphs/graph_s5100_p40.grf;5100;2449;0.444572;ST
graphs/graph_s5102_p40.grf;5102;4065;0.451815;ST
graphs/graph_s5104_p40.grf;5104;4959;0.445656;ST
graphs/graph_s5106_p40.grf;5106;871;0.440755;ST
graphs/graph_s5108_p40.grf;5108;4135;0.444368;ST
graphs/graph_s510_p40.grf;510;424;0.005669;ST
graphs/graph_s5110_p40.grf;5110;2065;0.439738;ST
graphs/graph_s5112_p40.grf;5112;1042;0.447311;ST
graphs/graph_s5114_p40.grf;5114;1709;0.445629;ST
graphs/graph_s5116_p40.grf;5116;4883;0.446731;ST
graphs/graph_s5118_p40.grf;5118;3720;0.472232;ST
graphs/graph_s5120_p40.grf;5120;3160;0.456138;ST
graphs/graph_s5122_p40.grf;5122;5090;0.473272;ST
graphs/graph_s5124_p40.grf;5124;1731;0.442702;ST
graphs/graph_s5126_p40.grf;5126;4243;0.442261;ST
graphs/graph_s5128_p40.grf;5128;3234;0.501083;ST
graphs/graph_s512_p40.grf;512;439;0.002984;ST
graphs/graph_s5130_p40.grf;5130;3376;0.471093;ST
graphs/graph_s5132_p40.grf;5132;3718;0.456903;ST
graphs/graph_s5134_p40.grf;5134;2848;0.445192;ST
graphs/graph_s5136_p40.grf;5136;3133;0.525697;ST
graphs/graph_s5138_p40.grf;5138;182;0.489560;ST
graphs/graph_s5140_p40.grf;5140;622;0.472291;ST
graphs/graph_s5142_p40.grf;5142;2762;0.483501;ST
graphs/graph_s5144_p40.grf;5144;476;0.468743;ST
graphs/graph_s5146_p40.grf;5146;1439;0.447712;ST
graphs/graph_s5148_p40.grf;5148;2946;0.455499;ST
graphs/graph_s514_p40.grf;514;144;0.002860;ST
graphs/graph_s5150_p40.grf;5150;4761;0.458806;ST
graphs/graph_s5152_p40.grf;5152;397;0.452665;ST
graphs/graph_s5154_p40.grf;5154;1962;0.454486;ST
graphs/graph_s5156_p40.grf;5156;4612;0.449711;ST
graphs/graph_s5158_p40.grf;5158;4283;0.446415;ST
graphs/graph_s5160_p40.grf;5160;4886;0.455099;ST
graphs/graph_s5162_p40.grf;5162;640;0.452476;ST
graphs/graph_s5164_p40.grf;5164;4360;0.453890;ST
graphs/graph_s5166_p40.grf;5166;320;0.455834;ST
graphs/graph_s5168_p40.grf;5168;840;0.454189;ST
graphs/graph_s516_p40.grf;516;240;0.002826;ST
graphs/graph_s5170_p40.grf;5170;1988;0.459725;ST
graphs/graph_s5172_p40.grf;5172;206;0.456954;ST
graphs/graph_s5174_p40.grf;5174;2893;0.455634;ST
graphs/graph_s5176_p40.grf;5176;4808;0.460377;ST
graphs/graph_s5178_p40.grf;5178;5007;0.460507;ST
graphs/graph_s5180_p40.grf;5180;2926;0.478559;ST
graphs/graph_s5182_p40.grf;5182;841;0.455761;ST
graphs/graph_s5184_p40.grf;5184;1780;0.457548;ST
graphs/graph_s5186_p40.grf;5186;1389;0.459176;ST
graphs/graph_s5188_p40.grf;5188;2447;0.461457;ST
graphs/graph_s518_p40.grf;518;379;0.003025;ST
graphs/graph_s5190_p40.grf;5190;3840;0.458597;ST
graphs/graph_s5192_p40.grf;5192;1761;0.454565;ST
graphs/graph_s5194_p40.grf;5194;3128;0.469159;ST
graphs/graph_s5196_p40.grf;5196;3438;0.457630;ST
graphs/graph_s5198_p40.grf;5198;2533;0.460831;ST
graphs/graph_s5200_p40.grf;5200;1463;0.512102;ST
graphs/graph_s5202_p40.grf;5202;151;0.473815;ST
graphs/graph_s5204_p40.grf;5204;4854;0.477615;ST
graphs/graph_s5206_p40.grf;5206;2546;0.470324;ST
graphs/graph_s5208_p40.grf;5208;5142;0.486157;ST
graphs/graph_s520_p40.grf;520;376;0.003052;ST
graphs/graph_s5210_p40.grf;5210;1291;0.478843;ST
graphs/graph_s5212_p40.grf;5212;1534;0.464722;ST
graphs/graph_s5214_p40.grf;5214;4624;0.481914;ST
graphs/graph_s5216_p40.grf;5216;1994;0.454696;ST
graphs/graph_s5218_p40.grf;5218;638;0.465863;ST
graphs/graph_s5220_p40.grf;5220;5122;0.456599;ST
graphs/graph_s5222_p40.grf;5222;4923;0.461631;ST
graphs/graph_s5224_p40.grf;5224;208;0.453782;ST
graphs/graph_s5226_p40.grf;5226;3393;0.464456;ST
graphs/graph_s5228_p40.grf;5228;1674;0.474594;ST
graphs/graph_s522_p40.grf;522;252;0.002986;ST
graphs/graph_s5230_p40.grf;5230;2348;0.514054;ST
graphs/graph_s5232_p40.grf;5232;3113;0.464358;ST
graphs/graph_s5234_p40.grf;5234;1385;0.477278;ST
graphs/graph_s5236_p40.grf;5236;5178;0.471565;ST
graphs/graph_s5238_p40.grf;5238;2371;0.484412;ST
graphs/graph_s5240_p40.grf;5240;3772;0.465138;ST
graphs/graph_s5242_p40.grf;5242;4333;0.511877;ST
graphs/graph_s5244_p40.grf;5244;3160;0.476987;ST
graphs/graph_s5246_p40.grf;5246;2205;0.463959;ST
graphs/graph_s5248_p40.grf;5248;4600;0.474914;ST
graphs/graph_s524_p40.grf;524;358;0.002976;ST
graphs/graph_s5250_p40.grf;5250;3821;0.464031;ST
graphs/graph_s5252_p40.grf;5252;3267;0.480340;ST
graphs/graph_s5254_p40.grf;5254;2576;0.471929;ST
graphs/graph_s5256_p40.grf;5256;4385;0.472170;ST
graphs/graph_s5258_p40.grf;5258;2830;0.504796;ST
graphs/graph_s5260_p40.grf;5260;55;0.488817;ST
graphs/graph_s5262_p40.grf;5262;5116;0.477772;ST
graphs/graph_s5264_p40.grf;5264;2260;0.471905;ST
graphs/graph_s5266_p40.grf;5266;3645;0.488840;ST
graphs/graph_s5268_p40.grf;5268;2623;0.466145;ST
graphs/graph_s526_p40.grf;526;373;0.003053;ST
graphs/graph_s5270_p40.grf;5270;603;0.482077;ST
graphs/graph_s5272_p40.grf;5272;3886;0.472376;ST
graphs/graph_s5274_p40.grf;5274;4168;0.468123;ST
graphs/graph_s5276_p40.grf;5276;4898;0.471069;ST
graphs/graph_s5278_p40.grf;5278;4034;0.492853;ST
graphs/graph_s5280_p40.grf;5280;4115;0.480401;ST
graphs/graph_s5282_p40.grf;5282;578;0.474425;ST
graphs/graph_s5284_p40.grf;5284;1796;0.478046;ST
graphs/graph_s5286_p40.grf;5286;576;0.476206;ST
graphs/graph_s5288_p40.grf;5288;363;0.476355;ST
graphs/graph_s528_p40.grf;528;261;0.003037;ST
graphs/graph_s5290_p40.grf;5290;426;0.482105;ST
graphs/graph_s5292_p40.grf;5292;4177;0.479466;ST
graphs/graph_s5294_p40.grf;5294;4508;0.479919;ST
graphs/graph_s5296_p40.grf;5296;3587;0.496680;ST
graphs/graph_s5298_p40.grf;5298;2007;0.510175;ST
graphs/graph_s52_p40.grf;52;25;0.000090;ST
graphs/graph_s5300_p40.grf;5300;4520;0.493158;ST
graphs/graph_s5302_p40.grf;5302;242;0.501217;ST
graphs/graph_s5304_p40.grf;5304;4732;0.480629;ST
graphs/graph_s5306_p40.grf;5306;5096;0.486649;ST
graphs/graph_s5308_p40.grf;5308;5247;0.472994;ST
graphs/graph_s530_p40.grf;530;32;0.003038;ST
graphs/graph_s5310_p40.grf;5310;3395;0.489188;ST
graphs/graph_s5312_p40.grf;5312;356;0.490300;ST
graphs/graph_s5314_p40.grf;5314;678;0.531303;ST
graphs/graph_s5316_p40.grf;5316;5257;0.515602;ST
graphs/graph_s5318_p40.grf;5318;2616;0.498279;ST
graphs/graph_s5320_p40.grf;5320;15;0.554548;ST
graphs/graph_s5322_p40.grf;5322;5020;0.506264;ST
graphs/graph_s5324_p40.grf;5324;1320;0.487869;ST
graphs/graph_s5326_p40.grf;5326;725;0.522197;ST
graphs/graph_s5328_p40.grf;5328;2988;0.486333;ST
graphs/graph_s532_p40.grf;532;118;0.003031;ST
graphs/graph_s5330_p40.grf;5330;5068;0.492596;ST
graphs/graph_s5332_p40.grf;5332;3128;0.486511;ST
graphs/graph_s5334_p40.grf;5334;1923;0.499171;ST
graphs/graph_s5336_p40.grf;5336;4533;0.480237;ST
graphs/graph_s5338_p40.grf;5338;1622;0.490890;ST
graphs/graph_s5340_p40.grf;5340;4124;0.489261;ST
graphs/graph_s5342_p40.grf;5342;4061;0.484442;ST
graphs/graph_s5344_p40.grf;5344;4934;0.487291;ST
graphs/graph_s5346_p40.grf;5346;4076;0.488596;ST
graphs/graph_s5348_p40.grf;5348;3515;0.494444;ST
graphs/graph_s534_p40.grf;534;43;0.003041;ST
graphs/graph_s5350_p40.grf;5350;828;0.484714;ST
graphs/graph_s5352_p40.grf;5352;1535;0.484000;ST
graphs/graph_s5354_p40.grf;5354;3855;0.486278;ST
graphs/graph_s5356_p40.grf;5356;476;0.490834;ST
graphs/graph_s5358_p40.grf;5358;3433;0.487576;ST
graphs/graph_s5360_p40.grf;5360;2819;0.490947;ST
graphs/graph_s5362_p40.grf;5362;1693;0.490178;ST
graphs/graph_s5364_p40.grf;5364;3763;0.488183;ST
graphs/graph_s5366_p40.grf;5366;1974;0.488230;ST
graphs/graph_s5368_p40.grf;5368;3182;0.491765;ST
graphs/graph_s536_p40.grf;536;347;0.015676;ST
graphs/graph_s5370_p40.grf;5370;2858;0.491763;ST
graphs/graph_s5372_p40.grf;5372;4608;0.492600;ST
graphs/graph_s5374_p40.grf;5374;3527;0.489293;ST
graphs/graph_s5376_p40.grf;5376;745;0.483932;ST
graphs/graph_s5378_p40.grf;5378;2532;0.494077;ST
graphs/graph_s5380_p40.grf;5380;4355;0.500268;ST
graphs/graph_s5382_p40.grf;5382;4096;0.501721;ST
graphs/graph_s5384_p40.grf;5384;2343;0.496444;ST
graphs/graph_s5386_p40.grf;5386;3068;0.493224;ST
graphs/graph_s5388_p40.grf;5388;2308;0.491740;ST
graphs/graph_s538_p40.grf;538;375;0.003130;ST
graphs/graph_s5390_p40.grf;5390;4463;0.492158;ST
